line_id,timestamp,temperature_c,pressure_psi,vibration_mm_s,motor_current_a,flow_rate_lpm,humidity_pct,is_anomaly,anomaly_type
Line-A,2026-01-01 03:20:00,71.60987960326027,40.01371006608228,1.9431580041372485,15.575381349326747,99.55975342801688,52.87189876518339,0,none
Line-A,2026-01-01 03:25:00,73.52871839580527,42.29152936806206,1.8346548275942636,18.437169903664103,111.23437178385984,50.305304206561615,0,none
Line-A,2026-01-01 03:30:00,75.6354482697082,39.08897111696663,1.9541825728379016,17.14544243360653,108.19516674284988,52.16917420565967,0,none
Line-A,2026-01-01 03:35:00,75.42394402274854,37.92389180428305,2.3557582269015147,16.572214624922758,111.77649520448722,51.428344223443005,0,none
Line-A,2026-01-01 03:40:00,73.72505239562442,39.940644338139535,2.245413731053602,14.939028245396347,104.500231952587,51.33896100474853,0,none
Line-A,2026-01-01 03:45:00,74.02856250863233,42.12845166958995,1.9083456089100503,18.06171282068019,101.8729135322593,49.57146869667773,0,none
Line-A,2026-01-01 03:50:00,74.20461634088869,40.97614805097826,1.5781731342251772,16.573561890321315,104.69396579875998,54.84484452332191,0,none
Line-A,2026-01-01 03:55:00,74.36382702709193,38.774135184449165,2.7369386397050106,15.716873971114149,103.69852527553584,50.70247328722128,0,none
Line-A,2026-01-01 04:00:00,71.16668820793531,42.95750594669505,1.4053184818221187,16.176717162969226,107.29755472810542,50.605847045537736,0,none
Line-A,2026-01-01 04:05:00,76.79352194724372,39.26155505262007,1.989284318105132,16.477705145445107,101.74554138892664,45.68391463398277,0,none
Line-A,2026-01-01 04:10:00,73.50375447880403,40.58779030377564,2.0668792477603715,16.285388209396217,101.9129875000306,48.96762875133847,0,none
Line-A,2026-01-01 04:15:00,74.73928596551923,40.49435207607491,2.535628853906421,16.906982335380746,104.45733997480234,54.40825829645644,0,none
Line-A,2026-01-01 04:20:00,74.82032770095347,40.98823007909285,1.8242412993938013,16.371379120232906,108.60089286359651,48.099153126433215,0,none
Line-A,2026-01-01 04:25:00,74.93451610244017,39.88517899521556,2.3494829300718143,16.033018193887198,99.2256845280319,59.571517492238485,0,none
Line-A,2026-01-01 04:30:00,74.08387188080124,40.07513285275595,1.5098668351453004,15.223625004786411,110.89148366753592,55.30285267129635,0,none
Line-A,2026-01-01 04:35:00,73.16776561072479,38.51042256932278,2.062732295063336,16.987464497566727,107.35802027512617,55.320632692541736,0,none
Line-A,2026-01-01 04:40:00,75.13428088276619,44.629562599357314,2.238981013253738,16.95916205952723,102.84156400297232,54.31802424011335,0,none
Line-A,2026-01-01 04:45:00,76.0080216901644,41.88847894253229,1.51697038013872,16.43226168057355,102.77924294154514,45.93025127356583,0,none
Line-A,2026-01-01 04:50:00,75.2556174081827,41.31803741670024,1.9217784243165577,15.763321501684812,96.98702261787751,53.8207212812692,0,none
Line-A,2026-01-01 04:55:00,74.8576725060139,37.76810281101726,1.847697038258166,17.443134095941975,101.903233075586,49.63006982319163,0,none
Line-A,2026-01-01 05:00:00,76.8372513409598,40.551721102373286,2.00628591980695,16.207804075668285,99.2110990839074,44.48440090952152,0,none
Line-A,2026-01-01 05:05:00,74.0766137011035,40.535096673166834,1.7982921943488237,16.99657177913512,99.70858009729626,52.02499190007491,0,none
Line-A,2026-01-01 05:10:00,75.93095389769529,39.73089180732123,1.738993240483978,17.33478410178704,99.51801848750328,50.000906108528326,0,none
Line-A,2026-01-01 05:15:00,76.09712112767002,37.88819754134531,2.2258128129044987,16.023383592809346,99.6400315040734,55.97023578198192,0,none
Line-A,2026-01-01 05:20:00,75.43881515482727,38.85859592704742,2.2457397873306792,17.69850255278146,108.87500054284466,51.44921398255735,0,none
Line-A,2026-01-01 05:25:00,77.02052969857044,38.92813565296087,1.7388149200032543,16.41252456798485,98.5032193472652,50.357010058241634,0,none
Line-A,2026-01-01 05:30:00,75.15574943186151,43.70353678278288,2.093004115194129,16.619247272705227,100.85638821235392,50.67772303424888,0,none
Line-A,2026-01-01 05:35:00,75.65598371535306,41.69352466278482,1.8883534339512915,16.951031050030235,107.53030622167424,55.13585283207088,0,none
Line-A,2026-01-01 05:40:00,72.39342318683101,41.42968082447226,2.5563987643518504,18.00515127873003,99.96266605246691,53.88796431074273,0,none
Line-A,2026-01-01 05:45:00,75.86339645665983,37.94910431999838,1.846531597332336,17.561016855969527,106.716552041776,52.99517688419726,0,none
Line-A,2026-01-01 05:50:00,76.55536617347357,36.19707206631864,2.508261001528425,17.619418947292413,100.46836652254451,48.388979438865874,0,none
Line-A,2026-01-01 05:55:00,76.34458630140232,42.33034344665541,2.5071261342210414,16.091479804513277,99.13172679776808,52.68674957359535,0,none
Line-A,2026-01-01 06:00:00,76.48986642400038,36.79281967194618,1.5019338542866498,16.05359148752656,102.176763267534,52.29247895187214,0,none
Line-A,2026-01-01 06:05:00,73.58758083116236,38.23749355193197,2.348435379087547,15.608744753720748,96.3447105298262,52.76847168134258,0,none
Line-A,2026-01-01 06:10:00,76.04084925862455,43.02707399757013,2.0057952319680057,16.26981782390644,106.01984239226816,48.84776584825396,0,none
Line-A,2026-01-01 06:15:00,73.02437819300286,40.31720444758757,2.134485715722372,17.20539437339129,103.5869995905624,49.649572749695785,0,none
Line-A,2026-01-01 06:20:00,75.67431651622708,37.74999362155594,1.977331398922296,17.74796214107036,98.87454525824025,64.93441059396432,0,none
Line-A,2026-01-01 06:25:00,76.77518906649932,38.89601544485419,2.0733823899137014,16.91906741736958,104.26043084952674,58.151217911867874,0,none
Line-A,2026-01-01 06:30:00,75.01135870993535,42.649669031004265,1.8059942612797744,16.3268196735302,100.21617515264428,53.35511778548336,0,none
Line-A,2026-01-01 06:35:00,76.30173864414553,43.24538869213434,1.257587597591018,15.796566803108172,103.90114718521278,47.40050066732461,0,none
Line-A,2026-01-01 06:40:00,76.06956275563311,40.39784076123871,1.97663110569552,18.432168199065924,104.65526023208145,48.21112035606416,0,none
Line-A,2026-01-01 06:45:00,76.86024292286699,40.437670808841446,1.7735065417578757,14.676261475724324,109.75254571275984,52.746313969129694,0,none
Line-A,2026-01-01 06:50:00,74.53642767872725,41.75671051434333,2.249426988575772,17.579560503410526,103.01200028997664,50.64330436309821,0,none
Line-A,2026-01-01 06:55:00,77.5884807773186,41.837751699425446,2.0346132316349017,16.00871865009414,109.19393563345638,48.47180987076905,0,none
Line-A,2026-01-01 07:00:00,73.41459477758059,42.522815673701565,2.13048141305992,17.990178385258762,103.97116040190885,51.46403820963187,0,none
Line-A,2026-01-01 07:05:00,76.0459386910437,40.3630240817222,2.4866785752740728,15.559670856619787,107.41099559063036,53.52430876245816,0,none
Line-A,2026-01-01 07:10:00,74.01039312846487,38.84625810989485,2.639054988467141,16.486106184987996,102.0953414649638,49.419776088044046,0,none
Line-A,2026-01-01 07:15:00,72.1585051457441,43.56317192065369,1.9504555044816207,16.328307713706803,101.275453834745,54.60906603635832,0,none
Line-A,2026-01-01 07:20:00,76.44068814259802,41.17502735886861,1.312808210883862,17.18783648267279,101.43738707982516,51.66035521998624,0,none
Line-A,2026-01-01 07:25:00,73.8690607533902,40.17150995356391,1.9661080843171883,17.341773014279358,107.12167132561204,55.261804209932194,0,none
Line-A,2026-01-01 07:30:00,74.19471680540077,39.579301708065735,2.1106448072800745,17.151387883809395,107.667561919248,50.103152265853176,0,none
Line-A,2026-01-01 07:35:00,73.44333382578355,44.99514971339159,2.66538951780228,16.33310824861302,105.8256830608622,51.5511586816742,0,none
Line-A,2026-01-01 07:40:00,74.72420945171247,41.87226671819168,1.495132980969581,16.511937661528957,102.01373056778382,52.79831114300681,0,none
Line-A,2026-01-01 07:45:00,72.4130160767073,38.98167623662861,2.267683182115013,16.679834613927763,98.99385794503002,53.89451237765955,0,none
Line-A,2026-01-01 07:50:00,72.99817289101249,39.583624205303046,1.6476488481369345,16.6300532980965,105.7791560882348,52.853994732152536,0,none
Line-A,2026-01-01 07:55:00,73.08474382065246,42.32184415912917,0.8418248444691665,16.570570465062236,98.27487799642655,47.69634074447896,0,none
Line-A,2026-01-01 08:00:00,73.9534880345959,41.97843915054816,1.8246598388022344,16.921886184147542,104.17829389484058,51.15351892092646,0,none
Line-A,2026-01-01 08:05:00,72.00197712030092,40.64327415226002,1.9143059808577825,16.466698397028622,108.41296800388696,49.5637166159761,0,none
Line-A,2026-01-01 08:10:00,75.23390621895959,40.39773345728784,2.0399853811445645,16.239743659131413,107.7979109933349,48.50229230673863,0,none
Line-A,2026-01-01 08:15:00,73.88224094330081,36.31450176815978,2.372600894729173,14.99341662884594,109.4556001893691,45.33974974933579,0,none
Line-A,2026-01-01 08:20:00,73.98041539759534,42.22166989899781,1.364060327238699,16.621750125772852,106.21568702326236,48.18867573481556,0,none
Line-A,2026-01-01 08:25:00,73.83794932329899,39.619242498571744,2.082083099020498,17.311186801882865,107.20256461501565,59.4239150330347,0,none
Line-A,2026-01-01 08:30:00,72.9718899052829,43.84129719887138,2.1533402475003816,15.094743242969956,100.21906205430588,42.23453704699152,0,none
Line-A,2026-01-01 08:35:00,73.3386315009996,43.25813609436157,1.813314104116911,16.01457359015865,108.32085106745384,44.015318705023255,0,none
Line-A,2026-01-01 08:40:00,74.23622212675197,42.50922296605014,2.120096241943567,16.92290093255955,99.26443940274936,50.32754707808887,0,none
Line-A,2026-01-01 08:45:00,74.23070384027064,40.65107341433785,2.1148779000797564,15.81967961656677,108.62936647131454,50.22936680628081,0,none
Line-A,2026-01-01 08:50:00,75.33433951861969,44.382334507754734,2.120201917039893,16.027846848333404,107.469790632937,52.84870465332038,0,none
Line-A,2026-01-01 08:55:00,74.13872596388109,43.22893697400745,1.7963075732774896,16.260922484413598,98.42918516627807,52.46417311236648,0,none
Line-A,2026-01-01 09:00:00,73.97182619636412,44.157826255399854,1.8463117206510375,16.162966491953775,109.72107837897146,52.36309387050114,0,none
Line-A,2026-01-01 09:05:00,74.40604082454787,40.0926914775576,1.5454782978228057,15.784280766640158,98.2164374956705,48.95901257019864,0,none
Line-A,2026-01-01 09:10:00,72.03225400698625,41.82827434404994,2.060860734730442,16.874133265068203,101.2102180355566,55.99821640622726,0,none
Line-A,2026-01-01 09:15:00,75.13442757999132,39.96067421023511,2.163922486364025,17.059073286748518,103.02769197675464,45.37777509465745,0,none
Line-A,2026-01-01 09:20:00,71.87555186480193,39.80582028654019,2.032708015008619,14.815093854959152,106.83133400157465,53.05272807870098,0,none
Line-A,2026-01-01 09:25:00,74.02382447607589,42.33096092018717,1.495817648978701,15.978306580937904,106.56199180445712,52.88562799311952,0,none
Line-A,2026-01-01 09:30:00,73.3398144018867,42.2921527559459,1.8900712214104936,16.279625421062512,101.9743705990664,52.31265313871699,0,none
Line-A,2026-01-01 09:35:00,73.72232063273434,43.46674772433625,2.012410321863689,15.564263703290024,107.0486444538468,49.80661071154449,0,none
Line-A,2026-01-01 09:40:00,72.81171292772753,43.207138871380415,1.7816723117761668,16.886328695275914,100.48411584732308,49.79525754089438,0,none
Line-A,2026-01-01 09:45:00,72.32851457073225,43.31800247552891,1.585947315402949,15.831296295924794,101.14288866845584,53.87167557059103,0,none
Line-A,2026-01-01 09:50:00,72.11577708226,40.17174503782935,1.7090075511276048,17.281919204728922,108.34252501255617,48.995562377773375,0,none
Line-A,2026-01-01 09:55:00,74.76278558992337,43.82121545495751,2.008671494588525,16.696956368981052,101.76658276726704,52.67554797365136,0,none
Line-A,2026-01-01 10:00:00,72.98114647316314,40.08687805345339,1.6013941479221971,15.752334860816836,97.82451271580024,45.93757536724783,0,none
Line-A,2026-01-01 10:05:00,71.62021257745398,41.639164678142976,1.9707900882044391,16.881188006338306,106.82764482734208,48.92036778521397,0,none
Line-A,2026-01-01 10:10:00,72.97295285030144,41.91813243891956,1.5290434307849816,15.481486787061598,104.58322049929758,54.810163746807824,0,none
Line-A,2026-01-01 10:15:00,72.03839302380251,39.83980004474945,1.1016840530276986,16.990805080332265,104.85122094498796,48.951732839243824,0,none
Line-A,2026-01-01 10:20:00,70.54264677590969,40.92888631222186,1.7681524844391578,15.416930884335091,97.58257150986084,55.74985900706186,0,none
Line-A,2026-01-01 10:25:00,72.9017451185058,43.07310317261771,2.3260582816854987,15.369028915559678,101.89462519563207,50.42036089652735,0,none
Line-A,2026-01-01 10:30:00,73.75093522858089,42.95733907469802,1.481032780870685,15.676657387903976,106.40770182657808,52.41773111079304,0,none
Line-A,2026-01-01 10:35:00,72.24981633997197,39.33965301051508,2.163878860282914,15.46471333065555,106.85359017354727,48.45688370308288,0,none
Line-A,2026-01-01 10:40:00,74.29277842285751,41.71630101791876,1.9495653263722736,17.982412469804704,100.25443827606308,50.60869086675694,0,none
Line-A,2026-01-01 10:45:00,68.47327728860098,39.903301697784975,2.126319943512331,17.055304888194506,104.83887216592392,47.09580409846739,0,none
Line-A,2026-01-01 10:50:00,71.80405378053804,36.13460581222517,1.4828092823948602,15.859426802258918,106.5078432407324,49.28268204351586,0,none
Line-A,2026-01-01 10:55:00,71.60581652029146,39.41722655646561,2.4246103856394043,16.929550495440438,106.6342438079358,49.076316037714605,0,none
Line-A,2026-01-01 11:00:00,67.64381889415145,42.08947912481954,1.69852064158193,15.329289484580276,102.29661410060764,52.138236396524455,0,none
Line-A,2026-01-01 11:05:00,69.54105822074656,38.696620370557646,2.281532368484056,16.685184502822956,108.06670693760472,47.07580188401468,0,none
Line-A,2026-01-01 11:10:00,70.37174711464198,41.91056527371028,2.0299110438720147,16.32364843136658,98.45795757579292,45.72904126147762,0,none
Line-A,2026-01-01 11:15:00,69.45602614670149,37.20408890075302,2.3768284403753044,17.976074917500227,105.40731403452716,49.769807680215,0,none
Line-A,2026-01-01 11:20:00,70.96801027332825,41.56900585753917,2.540308014860704,17.3071272065678,101.20682882038751,46.115742534345685,0,none
Line-A,2026-01-01 11:25:00,69.1171466526517,40.3136873632116,2.220364506937809,16.29575494570628,104.32888330559598,46.833803529163205,0,none
Line-A,2026-01-01 11:30:00,69.78249441717207,41.40869689977335,1.5113067421890467,16.47696521908837,99.33045279569971,52.10308964843431,0,none
Line-A,2026-01-01 11:35:00,73.18820675156458,42.21175133165967,1.297354618509952,17.892325690059426,103.4946587968985,51.84194734299232,0,none
Line-A,2026-01-01 11:40:00,68.41314337997368,41.05445226891051,2.1850363693808066,17.062653136463545,105.70025671923224,47.84370759537324,0,none
Line-A,2026-01-01 11:45:00,69.969974108711,38.0801211033759,1.7986270392584578,16.204764453226982,100.23479155390233,54.48814123097456,0,none
Line-A,2026-01-01 11:50:00,70.08285144680563,39.65088800374392,1.6489318834893747,17.190800254409183,108.286320174596,50.760883429625856,0,none
Line-A,2026-01-01 11:55:00,69.69054105603816,40.920839625405065,1.8885495856016663,17.064264143276404,98.03332937898988,46.75977679587186,0,none
Line-A,2026-01-01 12:00:00,71.45865007688954,42.79870343117631,1.6560757281426364,16.547045043719216,102.45781377430878,49.072462997216455,0,none
Line-A,2026-01-01 12:05:00,70.99464685455604,39.06888569447006,2.037219362328215,17.062800088193445,98.47750737098912,44.21878064075663,0,none
Line-A,2026-01-01 12:10:00,68.58997336311454,42.04563916504931,1.7643503147117336,16.0020662074441,105.41383719771343,45.689771836804255,0,none
Line-A,2026-01-01 12:15:00,70.87355272665275,38.86552818260157,1.501224559929199,15.90144982138673,106.66507902894055,47.28600503369678,0,none
Line-A,2026-01-01 12:20:00,67.7203603785327,40.88899033640215,1.541168730127799,15.048312404947405,108.77547029816849,49.83918061730582,0,none
Line-A,2026-01-01 12:25:00,69.41212592629329,40.3524161668639,1.9020802054219104,17.501353863725992,106.54315034629616,51.00427165299286,0,none
Line-A,2026-01-01 12:30:00,68.09597212487301,39.09083959899426,1.8515867580098904,16.19064605669008,111.94266450983564,51.63285099392323,0,none
Line-A,2026-01-01 12:35:00,71.48685316418073,39.98167049937068,1.954704867696873,17.80430763059032,100.6157188263441,47.08190436387488,0,none
Line-A,2026-01-01 12:40:00,70.31366331209367,41.72459294508591,2.1600838885144458,16.370785807291796,104.59299255839218,47.074690496100736,0,none
Line-A,2026-01-01 12:45:00,68.48946512156218,39.77288297167999,1.884012798875571,15.717615264740347,107.49265897439724,45.48327744613199,0,none
Line-A,2026-01-01 12:50:00,67.27768583475245,37.866882776830046,2.334570483200463,17.57959746988579,102.65401468890916,42.86326945839608,0,none
Line-A,2026-01-01 12:55:00,67.1684505852741,41.6499540682108,1.9685525781641195,17.109241306433486,99.2079430704582,44.03332747365992,0,none
Line-A,2026-01-01 13:00:00,65.43841036312104,45.68277617379268,1.6798934669056589,17.102869807916747,108.03248718123496,49.73002329391039,0,none
Line-A,2026-01-01 13:05:00,66.35565257652839,39.92592984285743,2.28641109417891,16.549338541283603,111.30186751095412,46.53369159463154,0,none
Line-A,2026-01-01 13:10:00,67.53847347362927,42.28432475985348,1.675716979397489,16.34750438662336,102.09884251472202,42.75816915625744,0,none
Line-A,2026-01-01 13:15:00,67.95029782383497,41.71401109996592,2.2982826926354374,16.734485934375158,98.01563702327016,50.45692109119233,0,none
Line-A,2026-01-01 13:20:00,68.85788497470008,43.29619606357383,1.521661282752726,16.2430394498873,111.0416920776639,52.640405520120346,0,none
Line-A,2026-01-01 13:25:00,67.70454860203779,41.65936616269088,1.7586470969039667,16.563298727303064,103.49567928505724,50.76820980378323,0,none
Line-A,2026-01-01 13:30:00,65.95847385595161,38.762404977981895,1.9225798829393868,16.728621103487928,105.62808664493232,46.22257898547183,0,none
Line-A,2026-01-01 13:35:00,67.45343441119567,38.26710103705349,1.3570459926811846,17.084363027485704,105.34797956606825,46.23936051540288,0,none
Line-A,2026-01-01 13:40:00,69.09523961132759,45.52371503853793,1.7625624284117674,16.797602917090984,96.1677974414667,46.76356393263981,0,none
Line-A,2026-01-01 13:45:00,66.86339217211626,39.25908577382513,1.309936060309607,18.536866802503813,111.15014005603489,46.90129083252168,0,none
Line-A,2026-01-01 13:50:00,68.78775235838914,37.25251063707695,1.7243094049786851,16.75496853673606,108.9188116445542,45.87464450260895,0,none
Line-A,2026-01-01 13:55:00,65.63772194570912,41.25242721647663,1.979233189674332,16.27004230710763,100.49917096801964,41.62823655034948,0,none
Line-A,2026-01-01 14:00:00,68.3330436043605,41.65979337137108,1.6126300060264838,17.44848746554505,102.221410931805,41.9677650506387,0,none
Line-A,2026-01-01 14:05:00,66.8096507783479,40.28655262022774,2.1942641941722534,16.61110705463912,107.1218891766714,45.630381616391126,0,none
Line-A,2026-01-01 14:10:00,68.17218999166099,40.61399019819795,2.0721281834800958,15.76819534959559,108.50575988185388,47.79078192646389,0,none
Line-A,2026-01-01 14:15:00,66.83589338798194,40.779440949672974,1.561533875440582,18.42618065808575,105.26944250758426,46.64275841059354,0,none
Line-A,2026-01-01 14:20:00,69.4752651582854,40.60918702904874,2.3811965303085136,16.388538660380693,106.6258583488146,43.54023788150494,0,none
Line-A,2026-01-01 14:25:00,66.55077528486208,43.65734309740196,2.0867458542017885,16.955276572240166,103.02931768499396,46.68317909888896,0,none
Line-A,2026-01-01 14:30:00,65.41226765735213,36.85103043301862,2.021069841955448,17.30683910093636,101.78994659597912,43.909949965558745,0,none
Line-A,2026-01-01 14:35:00,67.50565431685729,39.52281723430568,1.221040704807939,16.88875879856874,96.50201836278606,43.243147087294695,0,none
Line-A,2026-01-01 14:40:00,68.23972979025451,39.80462050294975,1.8398447081955127,16.513061138150615,109.1464407528191,45.57315012066841,0,none
Line-A,2026-01-01 14:45:00,67.91508860400184,43.72348897635448,-0.5268230639620208,18.193253192920903,105.98040188251058,41.37801216785452,1,spike
Line-A,2026-01-01 14:50:00,65.48322500868814,42.69494031167283,2.186902271269548,17.443426731560752,107.27709320853376,47.09418309214358,0,none
Line-A,2026-01-01 14:55:00,66.44861307067413,41.78103541218034,1.7498698851558194,17.231591004386992,101.92910286943238,41.40983023033486,0,none
Line-A,2026-01-01 15:00:00,64.77506565813428,41.98108020169187,2.494726666638191,17.856048792702193,106.66539853658372,43.57074839572216,0,none
Line-A,2026-01-01 15:05:00,65.58665086012314,41.37850100074379,2.213825478097679,17.008804824308097,106.82423224377902,43.42532826077568,0,none
Line-A,2026-01-01 15:10:00,65.49533799893548,40.13208466944301,2.50413866303252,18.533003924910872,108.1796406096512,50.95978640937467,0,none
Line-A,2026-01-01 15:15:00,66.07437024924401,41.076438799600886,1.6233886771762285,17.82905592253273,106.26992448450682,44.24498786044177,0,none
Line-A,2026-01-01 15:20:00,63.8582829150326,42.01686757610411,1.676388366224863,16.801979946020285,103.88593887829587,42.68002790594233,0,none
Line-A,2026-01-01 15:25:00,68.35016932807758,40.1777011954041,1.8677924943166364,16.937955100626528,100.71034564909672,44.16803402869094,0,none
Line-A,2026-01-01 15:30:00,64.56407111372997,38.498984547969386,2.201417034870119,18.24122319788358,102.21557717011098,41.51789158804935,0,none
Line-A,2026-01-01 15:35:00,64.68386433384698,37.4479503075214,2.079436274128029,16.596345353744848,105.21903784935176,44.53693681879284,0,none
Line-A,2026-01-01 15:40:00,68.41284176426637,39.82381420559157,2.4755667996269235,16.735634255921536,101.79110970758065,42.58448675179128,0,none
Line-A,2026-01-01 15:45:00,65.31330773167126,42.50853329781915,2.3749903909461696,17.523931054736103,100.98028267991172,47.047101133111575,0,none
Line-A,2026-01-01 15:50:00,64.83844152443318,42.91420738262031,2.2839722960645736,18.198651936182777,110.10438309007483,41.34544710309241,0,none
Line-A,2026-01-01 15:55:00,65.37183835476037,41.187192451095584,2.004542463619116,17.822161937495647,99.35762499020356,50.93343752076629,0,none
Line-A,2026-01-01 16:00:00,63.68208415953419,40.39506471267675,2.048342444854925,16.47227875072845,102.69735670297383,45.61454510458161,0,none
Line-A,2026-01-01 16:05:00,64.54240428655886,43.9626847938812,2.341271171446677,16.240219401481767,99.74426306989253,44.36744017371216,0,none
Line-A,2026-01-01 16:10:00,64.67556643292544,40.937986113202726,1.4239120017153857,16.71621110630054,103.86051153061472,46.54597923149088,0,none
Line-A,2026-01-01 16:15:00,65.29409354230188,41.90326652323228,1.969271252096197,15.138956655430349,105.81954355910044,49.49502792105814,0,none
